match_id,team_name,series_win,maps_won,maps_lost,series_kills,series_deaths,series_damage,series_kdr,avg_bp_rtg,bp_std,bp_max,top_kills_share,bp_range,date_utc,best_of,stage,is_lan,series_kills_roll,series_deaths_roll,series_damage_roll,series_kdr_roll,avg_bp_rtg_roll,bp_std_roll,bp_max_roll,top_kills_share_roll,bp_range_roll
93878,Miami Heretics,0,0,3,232,261,31961,0.8888888888888888,0.7799999999999999,0.12110601416389967,0.9,0.28448275862068967,0.12,2025-02-01T10:00:00+00:00,5,major,1,314.2,335.4,40836.2,0.9339059055678021,0.9175000000000001,0.09686149942557808,1.026,0.2761211575200502,0.1085
93880,Miami Heretics,1,3,2,369,378,49672,0.9761904761904762,1.04,0.06164414002968979,1.08,0.27371273712737126,0.040000000000000036,2025-02-01T13:00:00+00:00,5,major,1,321.8,340.6,42499.4,0.9410758189877153,0.9335000000000001,0.0887289817605523,1.0219999999999998,0.2722534330422012,0.08849999999999998
93882,Miami Heretics,1,3,1,327,319,40969,1.025078369905956,1.03,0.052915026221291864,1.1,0.28134556574923547,0.07000000000000006,2025-02-02T10:00:00+00:00,5,major,1,324.8,335.8,42671.6,0.9641672947181779,0.9685,0.07713091399199183,1.0539999999999998,0.27595844362794575,0.08549999999999999
93884,Miami Heretics,0,0,3,181,240,24992,0.7541666666666667,0.6575,0.08301606270274846,0.75,0.30939226519337015,0.09250000000000003,2025-02-02T13:00:00+00:00,5,major,1,293.0,313.4,38771.8,0.9218188098696929,0.8960000000000001,0.07652947599845629,0.9780000000000001,0.28371924960779626,0.08200000000000003
93890,Miami Heretics,0,1,3,323,363,41277,0.8898071625344353,0.8400000000000001,0.10392304845413265,0.91,0.29102167182662536,0.07000000000000006,2025-02-15T16:30:00+00:00,5,minor,0,286.4,312.2,37774.2,0.9068263128372847,0.8695,0.08452085831435249,0.9480000000000001,0.2879909997034583,0.07850000000000004
93898,Miami Heretics,1,3,0,222,210,28660,1.0571428571428572,1.1124999999999998,0.09569918146637059,1.2,0.2882882882882883,0.08749999999999991,2025-02-21T16:30:00+00:00,5,minor,0,284.4,302.0,37114.0,0.9404771064880784,0.9359999999999999,0.07943949177484667,1.008,0.2887521056369781,0.07200000000000002
93900,Miami Heretics,0,1,3,279,375,37892,0.744,0.6824999999999999,0.014999999999999963,0.7,0.2724014336917563,0.01749999999999996,2025-02-22T15:00:00+00:00,5,minor,0,266.4,301.4,34758.0,0.8940390112499831,0.8644999999999999,0.0701106637689087,0.932,0.2884898449498551,0.0675
93910,Miami Heretics,0,2,3,338,328,44244,1.0304878048780488,0.9600000000000001,0.0890692614392493,1.06,0.28402366863905326,0.10000000000000009,2025-02-28T15:00:00+00:00,5,major,1,268.6,303.2,35413.0,0.8951208982444016,0.8504999999999999,0.0773415108125002,0.924,0.2890254655278187,0.07350000000000001
93924,Miami Heretics,1,3,0,252,237,31956,1.0632911392405062,1.0925,0.23514180118955172,1.36,0.3253968253968254,0.26750000000000007,2025-03-08T19:30:00+00:00,5,minor,0,282.8,302.6,36805.8,0.9569457927591696,0.9375,0.10776665850986085,1.046,0.2922263775685097,0.10850000000000001
93926,Miami Heretics,0,1,3,325,314,41367,1.035031847133758,0.9325,0.0763216876123688,1.02,0.27384615384615385,0.08750000000000002,2025-03-09T16:30:00+00:00,5,minor,0,283.2,292.8,36823.8,0.9859907296790341,0.9560000000000001,0.10224638634150807,1.068,0.2887912739724154,0.11200000000000002
93931,Miami Heretics,0,0,3,187,232,25850,0.8060344827586207,0.775,0.15926916420533715,0.96,0.33689839572192515,0.18499999999999994,2025-03-14T18:00:00+00:00,5,minor,0,276.2,297.2,36261.8,0.9357690548021868,0.8885000000000002,0.1149603828893014,1.02,0.2985132954591428,0.1315
93932,Miami Heretics,0,1,3,334,341,42784,0.9794721407624634,0.885,0.117898261225516,1.06,0.2934131736526946,0.17500000000000004,2025-03-15T15:00:00+00:00,5,minor,0,287.2,290.4,37240.2,0.9828634829546795,0.929,0.13554003513440457,1.092,0.30271564345133045,0.16300000000000003
93943,Miami Heretics,0,1,3,378,359,46619,1.052924791086351,0.9575,0.16760568804985904,1.15,0.30952380952380953,0.1924999999999999,2025-03-21T13:30:00+00:00,5,major,1,295.2,296.6,37715.2,0.98735088019634,0.9285,0.15124732045652656,1.1099999999999999,0.3078156716282817,0.1815
93960,Miami Heretics,1,3,2,341,322,43428,1.0590062111801242,1.06,0.1058300524425836,1.2,0.2756598240469208,0.1399999999999999,2025-04-05T15:00:00+00:00,5,minor,0,313.0,313.6,40009.6,0.9864938945842635,0.922,0.12538497070713292,1.0779999999999998,0.2978682713583008,0.15599999999999997
